Bwd.IAT.Total,Avg.Fwd.Segment.Size,Fwd.Packet.Length.Mean,Init_Win_bytes_forward,Destination.Port,Fwd.Header.Length,Bwd.IAT.Max,Bwd.IAT.Std,Total.Length.of.Fwd.Packets,Subflow.Fwd.Bytes,Source.Port,Bwd.IAT.Mean,Fwd.Packet.Length.Max,Fwd.IAT.Total,Flow.Duration,Flow.Bytes.s,Flow.Packets.s,Down.Up.Ratio,ProtocolName,source_file
0.95367431640625,0.0,54.0,16201,443,80,0.95367431640625,0.0,0,0,64860,0.95367431640625,54.0,21627.90298461914,21627.90298461914,11697.85162157991,184.94627069691558,1.0,FACEBOOK,facebook_chat_4a.pcap
126203.06015014648,489.6470588235294,544.3529411764706,65535,13000,692,91502.90489196777,24758.782890152648,8324,8324,64883,10516.921679178873,1404.0,126641.03507995605,126950.97923278809,124615.02932554073,236.31168645804183,0.7647058823529411,FACEBOOK,facebook_chat_4a.pcap
0.0,33.0,75.0,0,53,28,0.0,0.0,33,33,13976,0.0,75.0,0.0,215229.98809814453,2917.809016992711,9.292385404435386,1.0,FACEBOOK,facebook_chat_4a.pcap
0.0,48.0,90.0,0,123,28,0.0,0.0,48,48,13977,0.0,90.0,0.0,146467.924118042,1228.9380154997875,13.654866838886528,1.0,FACEBOOK,facebook_chat_4a.pcap
299998265.9816742,63.0,105.0,0,11113,112,299998011.8274689,141420359.09906963,252,252,17208,99999421.9938914,150.0,300136126.04141235,300136126.04141235,2.5255207028807063,0.026654572062065503,1.0,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61330,0.0,64.0,412744.99893188477,412744.99893188477,310.1188393105735,4.845606864227711,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,57221,0.0,64.0,412398.099899292,412398.099899292,310.3797035710342,4.84968286829741,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,63613,0.0,64.0,411718.84536743164,411718.84536743164,310.8917685945819,4.857683884290342,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54568,0.0,64.0,411144.0181732178,411144.0181732178,311.32643147460976,4.8644754917907775,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54665,0.0,64.0,411386.96670532227,411386.96670532227,311.1425746545023,4.861602728976599,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,49817,0.0,64.0,411108.97064208984,411108.97064208984,311.3529724250079,4.864890194140749,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,55624,0.0,64.0,413093.09005737305,413093.09005737305,309.8575189970438,4.84152373432881,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,49814,0.0,64.0,412748.0983734131,412748.0983734131,310.11651054100906,4.845570477203267,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,49750,0.0,64.0,412194.01359558105,412194.01359558105,310.53337937504733,4.852084052735115,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,49672,0.0,64.0,411581.99310302734,411581.99310302734,310.99514105311937,4.85929907895499,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,37.0,79.0,0,53,28,0.0,0.0,37,37,49321,0.0,79.0,0.0,398.1590270996094,1240710.28502994,5023.118562874251,1.0,FACEBOOK,facebook_chat_4a.pcap
50293.922424316406,419.75,461.75,0,443,112,28892.040252685547,3745.0790405273438,1679,1679,49322,25146.961212158203,1392.0,101963.04321289062,101963.04321289062,35620.74929851472,68.65232518986868,0.75,FACEBOOK,facebook_chat_4a.pcap
147403.95545959473,118.5,174.5,8192,443,252,65595.86524963379,22082.784394359613,711,711,64885,24567.325909932453,571.0,107488.87062072754,173034.9063873291,9836.165635794703,75.1293497446129,1.1666666666666667,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,51325,0.0,64.0,410943.98498535156,410943.98498535156,311.4779743145837,4.866843348665371,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,50353,0.0,64.0,410635.94818115234,410635.94818115234,311.71162818782904,4.870494190434829,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,0.0,60.0,1024,50630,40,0.0,0.0,0,0,8080,0.0,60.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,50068,0.0,64.0,412168.025970459,412168.025970459,310.55295882940237,4.852389981709412,0.0,FACEBOOK,facebook_chat_4a.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61432,0.0,64.0,411628.96156311035,411628.96156311035,310.9596553020364,4.858744614094319,0.0,FACEBOOK,facebook_chat_4a.pcap
618669900.1789093,114.84903518728717,150.6549375709421,0,161,24668,30005167.00744629,4417447.341955523,101182,101182,51434,705438.8827581634,209.0,618698996.0670471,618698996.0670471,408.28900904281636,2.8430626381837234,0.996594778660613,FACEBOOK,facebook_chat_4b.pcap
619926016.8075562,364.6166666666667,419.30555555555554,437,443,43200,29198587.17918396,2360316.7749197376,393786,393786,32576,722524.4951137018,1404.0,619882091.999054,619931638.0023956,1218.6424335985907,3.127764226146024,0.7953703703703704,FACEBOOK,facebook_chat_4b.pcap
3532164.0968322754,17.666666666666668,75.66666666666667,45,443,120,3532164.0968322754,0.0,53,53,32590,3532164.0968322754,107.0,3564288.1393432617,3564288.1393432617,93.98791200470271,1.4028046567866075,0.6666666666666666,FACEBOOK,facebook_chat_4b.pcap
690.2217864990234,19.0,76.0,86,443,160,646.1143493652344,301.00345611572266,76,76,32597,345.1108932495117,99.0,140709.87701416016,140709.87701416016,3311.7788877969433,49.74775153343048,0.75,FACEBOOK,facebook_chat_4b.pcap
3256974.935531616,10.333333333333334,68.33333333333333,92,443,120,3256974.935531616,0.0,31,31,32598,3256974.935531616,85.0,3395456.075668335,3395456.075668335,92.1820200364075,1.4725562306135382,0.6666666666666666,FACEBOOK,facebook_chat_4b.pcap
735.9981536865234,19.0,76.0,173,443,160,690.9370422363281,322.9379653930664,76,76,32593,367.9990768432617,99.0,138497.11418151855,138497.11418151855,3364.6910461198936,50.542569362315994,0.75,FACEBOOK,facebook_chat_4b.pcap
0.0,50.0,92.0,0,137,11536,0.0,0.0,20600,20600,137,0.0,92.0,608173054.933548,608173054.933548,62.32436588980678,0.6774387596718128,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,50948,0.0,64.0,323916969.0608978,323916969.0608978,0.7903259923127735,0.012348843629887085,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56053,0.0,64.0,413560.152053833,413560.152053833,309.50757553483606,4.8360558677318135,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61792,0.0,64.0,409986.9728088379,409986.9728088379,312.20504184088253,4.8782037787637895,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,49750,0.0,64.0,409644.12689208984,409644.12689208984,312.46633747960044,4.882286523118757,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,63593,0.0,64.0,410587.7876281738,410587.7876281738,311.74819090312576,4.87106548286134,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60974,0.0,64.0,410301.92375183105,410301.92375183105,311.96539082624463,4.874459231660072,0.0,FACEBOOK,facebook_chat_4b.pcap
4868456.125259399,0.0,60.0,123,80,80,4868456.125259399,0.0,0,0,32568,4868456.125259399,60.0,4893197.059631348,4893197.059631348,46.5953030751591,0.8174614574589316,1.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,52596,0.0,64.0,411743.1640625,411743.1640625,310.8734064630892,4.857396975985769,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56680,0.0,64.0,411738.8725280762,411738.8725280762,310.87664668162165,4.857447604400338,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,0.0,60.0,4553,80,40,0.0,0.0,0,0,32537,0.0,60.0,0.0,0.0,0.0,0.0,0.0,FACEBOOK,facebook_chat_4b.pcap
585559449.9111176,1.0,55.0,256,5228,560,45049294.94857788,3969.9482078020806,14,14,32506,45043034.6085475,55.0,585559725.9998322,585601667.881012,2.8927513238302502,0.047814071468268604,1.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,63383,0.0,64.0,409898.042678833,409898.042678833,312.27277681901916,4.879262137797174,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61596,0.0,64.0,409613.84773254395,409613.84773254395,312.4894353756741,4.8826474277449075,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,57087,0.0,64.0,442808.1512451172,442808.1512451172,289.06423614850166,4.5166286898203385,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,55523,0.0,64.0,442324.8767852783,442324.8767852783,289.3800613935087,4.521563459273573,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,50846,0.0,64.0,412099.83825683594,412099.83825683594,310.6043441837646,4.853192877871322,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,53504,0.0,64.0,411851.8829345703,411851.8829345703,310.7913434508565,4.856114741419633,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,53204,0.0,64.0,412598.8483428955,412598.8483428955,310.22868947424683,4.847323273035107,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60588,0.0,64.0,412199.9740600586,412199.9740600586,310.5288890225647,4.852013890977574,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,41.0,83.0,0,53,28,0.0,0.0,41,41,64531,0.0,83.0,0.0,403.8810729980469,1230560.26446281,4951.952774498229,1.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,52983,0.0,64.0,410156.9652557373,410156.9652557373,312.0756462594524,4.876181972803944,0.0,FACEBOOK,facebook_chat_4b.pcap
240191282.0339203,116.07692307692308,171.0,8192,443,532,239914595.84236145,58069616.05228563,1509,1509,32601,15011955.127120018,995.0,240191575.050354,240222456.93206787,36.07905818085495,0.12488424430894757,1.3076923076923077,FACEBOOK,facebook_chat_4b.pcap
0.0,47.0,89.0,0,53,28,0.0,0.0,47,47,57792,0.0,89.0,0.0,460.1478576660156,1140937.616580311,4346.429015544041,1.0,FACEBOOK,facebook_chat_4b.pcap
240210201.02500916,23.686274509803923,77.92156862745098,8192,443,2052,239855750.08392334,25422589.04848677,1208,1208,32603,2729661.375284195,457.0,240210582.97157288,240235541.1052704,445.7583566000122,0.5827613988999758,1.7450980392156863,FACEBOOK,facebook_chat_4b.pcap
192502.02178955078,389.0,431.0,0,443,252,88547.94502258301,30550.991088319184,3501,3501,57796,32083.670298258465,1392.0,244096.9944000244,244096.9944000244,44490.5109409201,65.54771409343662,0.7777777777777778,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54195,0.0,64.0,411679.0294647217,411679.0294647217,310.92183676790563,4.8581536994985255,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61747,0.0,64.0,411437.98828125,411437.98828125,311.10399050585966,4.860999851654057,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,55931,0.0,64.0,409742.8321838379,409742.8321838379,312.39106567841236,4.881110401225193,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,59565,0.0,64.0,410589.93339538574,410589.93339538574,311.74656168869063,4.871040026385791,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,55312,0.0,64.0,410075.9029388428,410075.9029388428,312.137336241114,4.877145878767406,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,62749,0.0,64.0,412110.8055114746,412110.8055114746,310.59607825894784,4.85306372279606,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,53454,0.0,64.0,411793.94721984863,411793.94721984863,310.83506900518705,4.856797953206048,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,50472,0.0,64.0,418473.0052947998,418473.0052947998,305.8739712728385,4.779280801138102,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,62807,0.0,64.0,417968.9884185791,417968.9884185791,306.2428159665596,4.785043999477494,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,59683,0.0,64.0,414180.9940338135,414180.9940338135,309.04363513490955,4.828806798982962,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56893,0.0,64.0,413655.04264831543,413655.04264831543,309.43657589791326,4.834946498404895,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,62222,0.0,64.0,411713.1233215332,411713.1233215332,310.89608941135594,4.857751397052437,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,64290,0.0,64.0,411399.12605285645,411399.12605285645,311.13337849812206,4.861459039033157,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,60543,0.0,64.0,439856313.9438629,439856313.9438629,0.5820082419748378,0.00909387878085684,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,58808,0.0,64.0,409949.06425476074,409949.06425476074,312.2339118707076,4.878654872979806,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,62312,0.0,64.0,410648.1075286865,410648.1075286865,311.702398363198,4.870349974424968,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,65017,0.0,64.0,410335.0639343262,410335.0639343262,311.9401953435944,4.874065552243662,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61057,0.0,64.0,411992.07305908203,411992.07305908203,310.685589287161,4.854462332611891,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54329,0.0,64.0,411654.9491882324,411654.9491882324,310.9400245336805,4.858437883338758,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56288,0.0,64.0,416948.0800628662,416948.0800628662,306.99265956735076,4.796760305739856,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,112,0.0,0.0,88,88,65434,0.0,64.0,473697691.91741943,473697691.91741943,0.540429063447134,0.00844420411636147,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,52767,0.0,64.0,410688.8771057129,410688.8771057129,311.67145529254816,4.869866488946065,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60223,0.0,64.0,410600.9006500244,410600.9006500244,311.73823485862437,4.870909919666006,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56430,0.0,64.0,413506.03103637695,413506.03103637695,309.5480848953799,4.8366888264903105,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,65183,0.0,64.0,413193.941116333,413193.941116333,309.7818899623268,4.840342030661356,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,57567,0.0,64.0,411154.03175354004,411154.03175354004,311.31884917701024,4.864357018390785,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,51742,0.0,64.0,410947.0844268799,410947.0844268799,311.4756250881131,4.866806642001767,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,62357,0.0,64.0,410457.8495025635,410457.8495025635,311.84688063615795,4.872607509939968,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,65163,0.0,64.0,410127.1629333496,410127.1629333496,312.098323565078,4.876536305704343,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,37.0,79.0,0,53,28,0.0,0.0,37,37,58501,0.0,79.0,0.0,44032.09686279297,11219.088692036126,45.421411708648286,1.0,FACEBOOK,facebook_chat_4b.pcap
300071928.024292,16.807692307692307,71.26923076923077,16324,443,1052,300019886.0168457,43294174.663046874,437,437,32586,6384509.10689983,491.0,300094604.96902466,300094604.96902466,217.3014740026099,0.24658890488097304,1.8461538461538463,FACEBOOK,facebook_chat_4b.pcap
240048540.11535645,83.16666666666667,137.16666666666666,16376,443,240,239937417.03033447,79346594.77002974,499,499,32584,30006067.514419556,515.0,240048628.80706787,240073647.97592163,7.51019537213361,0.062480826723241345,1.5,FACEBOOK,facebook_chat_4b.pcap
0.0,37.0,79.0,0,53,28,0.0,0.0,37,37,58501,0.0,79.0,0.0,83322.04818725586,5928.802888879986,24.00325056226715,1.0,FACEBOOK,facebook_chat_4b.pcap
0.0,37.0,79.0,0,53,28,0.0,0.0,37,37,58501,0.0,79.0,0.0,40453.91082763672,8256.309295362928,49.43897781654447,1.0,FACEBOOK,facebook_chat_4b.pcap
0.0,693.5,735.5,0,443,56,0.0,0.0,1387,1387,58502,0.0,1392.0,28965.95001220703,28965.95001220703,98840.18990550819,103.56988114443749,0.5,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,50084,0.0,64.0,410751.8196105957,410751.8196105957,311.6236955964008,4.869120243693763,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,57952,0.0,64.0,410540.1039123535,410540.1039123535,311.7844000627203,4.871631250980005,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,45.0,87.0,0,53,28,0.0,0.0,45,45,49286,0.0,87.0,0.0,103312.01553344727,5672.137911299219,19.358832461772078,1.0,FACEBOOK,facebook_chat_4b.pcap
0.0,45.0,87.0,0,53,28,0.0,0.0,45,45,49286,0.0,87.0,0.0,124974.01237487793,4688.974842563322,16.00332710772465,1.0,FACEBOOK,facebook_chat_4b.pcap
0.0,45.0,87.0,0,53,28,0.0,0.0,45,45,49286,0.0,87.0,0.0,934356.9278717041,627.169320973305,2.140509627895239,1.0,FACEBOOK,facebook_chat_4b.pcap
65260988.95072937,46.54545454545455,115.34710743801652,8192,443,4888,59960566.04385376,4081896.4649347747,5632,5632,32605,303539.4834917645,1797.0,65261811.01799011,65283670.9022522,4234.887471538647,5.162087170382662,1.7851239669421488,FACEBOOK,facebook_chat_4b.pcap
10092025.0415802,0.0,57.0,8192,443,172,10092025.0415802,0.0,0,0,32607,10092025.0415802,66.0,11303340.911865234,11303340.911865234,31.318174224790702,0.5308165122845881,0.5,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,59366,0.0,64.0,411098.0033874512,411098.0033874512,311.36127868605263,4.865019979469572,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,62641,0.0,64.0,410665.98892211914,410665.98892211914,311.68882608458375,4.870137907571621,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,59872,0.0,64.0,412690.8779144287,412690.8779144287,310.1595088480263,4.846242325750411,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,65411,0.0,64.0,412443.8762664795,412443.8762664795,310.34525511369054,4.849144611151415,0.0,FACEBOOK,facebook_chat_4b.pcap
67573.07052612305,119.25,749.3333333333334,65535,13000,492,43896.91352844238,11936.01968799655,1431,1431,32608,5631.089210510254,3820.0,68087.10098266602,68332.19528198242,227667.2062971466,365.8597517148978,1.0833333333333333,FACEBOOK,facebook_chat_4b.pcap
621.0803985595703,18.333333333333332,76.33333333333333,352,443,120,621.0803985595703,0.0,55,55,32523,621.0803985595703,109.0,25833.845138549805,25833.845138549805,13044.902847122883,193.54455262793596,0.6666666666666666,FACEBOOK,facebook_chat_4b.pcap
32943.9640045166,18.333333333333332,76.33333333333333,352,443,120,32943.9640045166,0.0,55,55,32559,32943.9640045166,109.0,75098.03771972656,75098.03771972656,4487.467452315038,66.5796357910243,0.6666666666666666,FACEBOOK,facebook_chat_4b.pcap
13253.927230834961,18.333333333333332,76.33333333333333,352,443,120,13253.927230834961,0.0,55,55,32558,13253.927230834961,109.0,38428.06816101074,38428.06816101074,8769.631577314663,130.11322815006918,0.6666666666666666,FACEBOOK,facebook_chat_4b.pcap
3841.876983642578,18.333333333333332,76.33333333333333,361,443,120,3841.876983642578,0.0,55,55,32532,3841.876983642578,109.0,29479.98046875,29479.98046875,11431.486542443065,169.60662525879917,0.6666666666666666,FACEBOOK,facebook_chat_4b.pcap
6934390.068054199,0.0,60.0,344,80,80,6934390.068054199,0.0,0,0,32510,6934390.068054199,60.0,6976948.022842407,6976948.022842407,32.67904522916495,0.5733165829678062,1.0,FACEBOOK,facebook_chat_4b.pcap
6718455.076217651,0.0,60.0,345,80,80,6718455.076217651,0.0,0,0,32564,6718455.076217651,60.0,6761331.081390381,6761331.081390381,33.72117076584789,0.5915994871201384,1.0,FACEBOOK,facebook_chat_4b.pcap
6676434.9937438965,0.0,60.0,345,80,80,6676434.9937438965,0.0,0,0,32562,6676434.9937438965,60.0,6718420.028686523,6718420.028686523,33.936550413114745,0.5953780774230657,1.0,FACEBOOK,facebook_chat_4b.pcap
523.0903625488281,18.333333333333332,76.33333333333333,352,443,120,523.0903625488281,0.0,55,55,32566,523.0903625488281,109.0,27301.07307434082,27301.07307434082,12343.837148171759,183.14298439423976,0.6666666666666666,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,55116,0.0,64.0,414271.8315124512,414271.8315124512,308.9758710668043,4.827747985418817,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,50670,0.0,64.0,413739.9196624756,413739.9196624756,309.37309627850505,4.833954629351641,0.0,FACEBOOK,facebook_chat_4b.pcap
620.1267242431641,18.333333333333332,76.33333333333333,352,443,120,620.1267242431641,0.0,55,55,32574,620.1267242431641,109.0,25890.827178955078,25890.827178955078,13016.192865167504,193.1185885039689,0.6666666666666666,FACEBOOK,facebook_chat_4b.pcap
613.9278411865234,18.333333333333332,76.33333333333333,361,443,120,613.9278411865234,0.0,55,55,32582,613.9278411865234,109.0,25774.002075195312,25774.002075195312,13075.191001258048,193.99393176940723,0.6666666666666666,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56304,0.0,64.0,410729.88510131836,410729.88510131836,311.64033746515696,4.8693802728930775,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,50619,0.0,64.0,410384.1781616211,410384.1781616211,311.9028627599525,4.873482230624258,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60259,0.0,64.0,410723.9246368408,410723.9246368408,311.6448600192372,4.869450937800582,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54375,0.0,64.0,410395.14541625977,410395.14541625977,311.89452757822187,4.873351993409717,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,60269,0.0,64.0,410048.0079650879,410048.0079650879,312.15857049328264,4.877477663957541,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,49794,0.0,64.0,409716.8445587158,409716.8445587158,312.41088009906446,4.881420001547882,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,63608,0.0,64.0,419641.97158813477,419641.97158813477,305.02192027071095,4.765967504229859,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,53088,0.0,64.0,419320.10650634766,419320.10650634766,305.25605143635613,4.7696258036930645,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,56272,0.0,64.0,412858.0093383789,412858.0093383789,310.033951394391,4.8442804905373595,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54536,0.0,64.0,412574.05281066895,412574.05281066895,310.24733409189804,4.847614595185907,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,50624,0.0,64.0,412563.0855560303,412563.0855560303,310.25558146456194,4.84774346038378,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,49724,0.0,64.0,412014.9612426758,412014.9612426758,310.6683301352455,4.854192658363211,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,49425,0.0,64.0,410961.8663787842,410961.8663787842,311.46442157244394,4.8666315870694365,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,64317,0.0,64.0,410640.00129699707,410640.00129699707,311.708551518885,4.870446117482578,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,54291,0.0,64.0,412775.99334716797,412775.99334716797,310.0955531886874,4.845243018573241,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,59877,0.0,64.0,412567.138671875,412567.138671875,310.25253347141063,4.847695835490791,0.0,FACEBOOK,facebook_chat_4b.pcap
0.0,22.0,64.0,0,5355,56,0.0,0.0,44,44,61416,0.0,64.0,412612.9150390625,412612.9150390625,310.2181132354573,4.84715801930402,0.0,FACEBOOK,facebook_chat_4b.pcap
